STATISTIC,STATISTIC Label,TLIST(A1),Year,C03898V04649,Local Electoral Area,UNIT,VALUE,Local Electoral Area,
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f12-13a3-e055-000000000001,"Ardee, Louth",%,176.3,Ardee, Louth
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f13-13a3-e055-000000000001,"Drogheda Rural, Louth",%,134.4,Drogheda Rural, Louth
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-997550000001,"Drogheda Urban, Louth",%,98.8,Drogheda Urban, Louth
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f14-13a3-e055-000000000001,"Ballina, Mayo",%,,Ballina, Mayo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f15-13a3-e055-000000000001,"Claremorris, Mayo",%,,Claremorris, Mayo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f16-13a3-e055-000000000001,"Castlebar, Mayo",%,,Castlebar, Mayo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f17-13a3-e055-000000000001,"Belmullet, Mayo",%,,Belmullet, Mayo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-111110000001,"Westport, Mayo",%,,Westport, Mayo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-999110000001,"Swinford, Mayo",%,,Swinford, Mayo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f18-13a3-e055-000000000001,"Kells, Meath",%,,Kells, Meath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f19-13a3-e055-000000000001,"Laytown-Bettystown, Meath",%,,Laytown-Bettystown, Meath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f1a-13a3-e055-000000000001,"Ashbourne, Meath",%,,Ashbourne, Meath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f1b-13a3-e055-000000000001,"Ratoath, Meath",%,,Ratoath, Meath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f1c-13a3-e055-000000000001,"Trim, Meath",%,,Trim, Meath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f1d-13a3-e055-000000000001,"Navan, Meath",%,3180,Navan, Meath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f1e-13a3-e055-000000000001,"Monaghan, Monaghan",%,50,Monaghan, Monaghan
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f1f-13a3-e055-000000000001,"Carrickmacross-Castleblayney, Monaghan",%,105.7,Carrickmacross-Castleblayney, Monaghan
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f20-13a3-e055-000000000001,"Ballybay-Clones, Monaghan",%,77.1,Ballybay-Clones, Monaghan
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f21-13a3-e055-000000000001,"Birr, Offaly",%,277.3,Birr, Offaly
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f22-13a3-e055-000000000001,"Tullamore, Offaly",%,225,Tullamore, Offaly
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f23-13a3-e055-000000000001,"Edenderry, Offaly",%,422.2,Edenderry, Offaly
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f24-13a3-e055-000000000001,"Boyle, Roscommon",%,,Boyle, Roscommon
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f25-13a3-e055-000000000001,"Roscommon, Roscommon",%,,Roscommon, Roscommon
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f26-13a3-e055-000000000001,"Athlone, Roscommon",%,,Athlone, Roscommon
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f27-13a3-e055-000000000001,"Ballymote-Tobercurry, Sligo",%,,Ballymote-Tobercurry, Sligo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f28-13a3-e055-000000000001,"Sligo-Drumcliff, Sligo",%,,Sligo-Drumcliff, Sligo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-007589300001,"Sligo-Strandhill, Sligo",%,,Sligo-Strandhill, Sligo
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f29-13a3-e055-000000000001,"Cavan-Belturbet, Cavan",%,,Cavan-Belturbet, Cavan
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f2a-13a3-e055-000000000001,"Bailieborough-Cootehill, Cavan",%,,Bailieborough-Cootehill, Cavan
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f2b-13a3-e055-000000000001,"Ballyjamesduff, Cavan",%,,Ballyjamesduff, Cavan
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f2c-13a3-e055-000000000001,"Nenagh, Tipperary",%,582.6,Nenagh, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f2d-13a3-e055-000000000001,"Roscrea-Templemore, Tipperary",%,436.4,Roscrea-Templemore, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f2e-13a3-e055-000000000001,"Carrick-On-Suir, Tipperary",%,580,Carrick-On-Suir, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f2f-13a3-e055-000000000001,"Clonmel, Tipperary",%,673.9,Clonmel, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f30-13a3-e055-000000000001,"Cashel-Tipperary, Tipperary",%,410.9,Cashel-Tipperary, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-662310000001,"Newport, Tipperary",%,200,Newport, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000005500001,"Thurles, Tipperary",%,282.4,Thurles, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000005400001,"Cahir, Tipperary",%,335.7,Cahir, Tipperary
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f31-13a3-e055-000000000001,"Dungarvan, Waterford",%,34.8,Dungarvan, Waterford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f32-13a3-e055-000000000001,"Portlaw-Kilmacthomas, Waterford",%,50,Portlaw-Kilmacthomas, Waterford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000005300001,"Lismore, Waterford",%,96.6,Lismore, Waterford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f33-13a3-e055-000000000001,"Tramore-Waterford City West, Waterford",%,58,Tramore-Waterford City West, Waterford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f34-13a3-e055-000000000001,"Waterford City South, Waterford",%,67.9,Waterford City South, Waterford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f35-13a3-e055-000000000001,"Waterford City East, Waterford",%,64.2,Waterford City East, Waterford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f36-13a3-e055-000000000001,"Athlone, Westmeath",%,,Athlone, Westmeath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f37-13a3-e055-000000000001,"Moate, Westmeath",%,,Moate, Westmeath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f38-13a3-e055-000000000001,"Kinnegad, Westmeath",%,,Kinnegad, Westmeath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-900000000111,"Mullingar, Westmeath",%,,Mullingar, Westmeath
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f39-13a3-e055-000000000001,"Gorey, Wexford",%,,Gorey, Wexford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f3a-13a3-e055-000000000001,"Kilmuckridge, Wexford",%,,Kilmuckridge, Wexford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f3b-13a3-e055-000000000001,"New Ross, Wexford",%,,New Ross, Wexford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f3c-13a3-e055-000000000001,"Rosslare, Wexford",%,,Rosslare, Wexford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000024000001,"Wexford, Wexford",%,,Wexford, Wexford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-999550000001,"Enniscorthy, Wexford",%,,Enniscorthy, Wexford
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f3d-13a3-e055-000000000001,"Baltinglass, Wicklow",%,,Baltinglass, Wicklow
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f3e-13a3-e055-000000000001,"Bray West, Wicklow",%,,Bray West, Wicklow
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000000000001,"Greystones, Wicklow",%,,Greystones, Wicklow
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef5-13a3-e055-000000000001,"Wicklow, Wicklow",%,,Wicklow, Wicklow
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef6-13a3-e055-000000000001,"Arklow, Wicklow",%,,Arklow, Wicklow
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-999220000001,"Bray East, Wicklow",%,,Bray East, Wicklow
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef7-13a3-e055-000000000001,"Rush-Lusk, Fingal",%,,Rush-Lusk, Fingal
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef8-13a3-e055-000000000001,"Swords, Fingal",%,,Swords, Fingal
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef9-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",%,,Blanchardstown-Mulhuddart, Fingal
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3efa-13a3-e055-000000000001,"Castleknock, Fingal",%,,Castleknock, Fingal
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3efb-13a3-e055-000000000001,"Howth-Malahide, Fingal",%,,Howth-Malahide, Fingal
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3efc-13a3-e055-000000000001,"Stillorgan, Dún Laoghaire-Rathdown",%,,Stillorgan, Dún Laoghaire-Rathdown
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3efd-13a3-e055-000000000001,"Dundrum, Dún Laoghaire-Rathdown",%,,Dundrum, Dún Laoghaire-Rathdown
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f3f-13a3-e055-000000000001,"Glencullen-Sandyford, Dún Laoghaire-Rathdown",%,,Glencullen-Sandyford, Dún Laoghaire-Rathdown
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f40-13a3-e055-000000000001,"Killiney-Shankill, Dún Laoghaire-Rathdown",%,,Killiney-Shankill, Dún Laoghaire-Rathdown
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f4e-13a3-e055-000000000001,"Dún Laoghaire, Dún Laoghaire-Rathdown",%,,Dún Laoghaire, Dún Laoghaire-Rathdown
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f4f-13a3-e055-000000000001,"Blackrock, Dún Laoghaire-Rathdown",%,,Blackrock, Dún Laoghaire-Rathdown
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f50-13a3-e055-000000000001,"Lucan, South Dublin",%,210.1,Lucan, South Dublin
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f51-13a3-e055-000000000001,"Tallaght Central, South Dublin",%,148.2,Tallaght Central, South Dublin
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f52-13a3-e055-000000000001,"Rathfarnham-Templeogue, South Dublin",%,225,Rathfarnham-Templeogue, South Dublin
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f53-13a3-e055-000000000001,"Firhouse-Bohernabreena, South Dublin",%,191.7,Firhouse-Bohernabreena, South Dublin
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f54-13a3-e055-000000000001,"Tallaght South, South Dublin",%,166.9,Tallaght South, South Dublin
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f55-13a3-e055-000000000001,"Clondalkin, South Dublin",%,222,Clondalkin, South Dublin
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-997440000001,"Balbriggan, Fingal",%,,Balbriggan, Fingal
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000002200001,"Ongar, Fingal",%,,Ongar, Fingal
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-999770000001,"Palmerstown-Fonthill, South Dublin",%,218.8,Palmerstown-Fonthill, South Dublin
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f56-13a3-e055-000000000001,"Ballymun-Finglas, Dublin City",%,,Ballymun-Finglas, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f57-13a3-e055-000000000001,"Cabra-Glasnevin, Dublin City",%,,Cabra-Glasnevin, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f58-13a3-e055-000000000001,"Ballyfermot-Drimnagh, Dublin City",%,600,Ballyfermot-Drimnagh, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f59-13a3-e055-000000000001,"Kimmage-Rathmines, Dublin City",%,,Kimmage-Rathmines, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f5a-13a3-e055-000000000001,"Pembroke, Dublin City",%,,Pembroke, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f5b-13a3-e055-000000000001,"South East Inner City, Dublin City",%,,South East Inner City, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f5c-13a3-e055-000000000001,"North Inner City, Dublin City",%,940,North Inner City, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f5d-13a3-e055-000000000001,"Clontarf, Dublin City",%,,Clontarf, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f5e-13a3-e055-000000000001,"Donaghmede, Dublin City",%,,Donaghmede, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000005200001,"Artane-Whitehall, Dublin City",%,,Artane-Whitehall, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-999660000001,"South West Inner City, Dublin City",%,,South West Inner City, Dublin City
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f5f-13a3-e055-000000000001,"Ennistimon, Clare",%,303.3,Ennistimon, Clare
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f60-13a3-e055-000000000001,"Killaloe, Clare",%,313,Killaloe, Clare
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f61-13a3-e055-000000000001,"Shannon, Clare",%,363.6,Shannon, Clare
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f62-13a3-e055-000000000001,"Ennis, Clare",%,229.3,Ennis, Clare
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3ef4-13a3-e055-000000044001,"Kilrush, Clare",%,595,Kilrush, Clare
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f63-13a3-e055-000000000001,"Kanturk, Cork County",%,103.1,Kanturk, Cork County
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f64-13a3-e055-000000000001,"Fermoy, Cork County",%,81.3,Fermoy, Cork County
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f65-13a3-e055-000000000001,"Midleton, Cork County",%,117,Midleton, Cork County
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f66-13a3-e055-000000000001,"Carrigaline, Cork County",%,156.1,Carrigaline, Cork County
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f67-13a3-e055-000000000001,"Cobh, Cork County",%,100,Cobh, Cork County
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f68-13a3-e055-000000000001,"Bandon-Kinsale, Cork County",%,34.5,Bandon-Kinsale, Cork County
HAP10C02,Percentage Change in Number of HAP Properties from Previous Year,2016,2016,2ae19629-3f41-13a3-e055-000000000001,"Bantry-West Cork, Cork County",%,136,Bantry-West Cork, Cork County
